ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (lbs)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _product_addons_exclude_global","Meta: _product_addons","Meta: _oembed_1dd9ecd72d3b2e4263ffeab4d255f05a","Meta: _oembed_time_1dd9ecd72d3b2e4263ffeab4d255f05a","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Meta: _oembed_a15469c46cc932a1871edc6e49ab3c6d","Meta: _oembed_time_a15469c46cc932a1871edc6e49ab3c6d","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global"
391,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 11 1/8"" x 71 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,716.71,,,,,,,TEG-bbrp-00036,,,,,,13,,Size,"11 1/8"" x 71 1/8""",,0,,,,,,
392,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 15 1/8"" x 21 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,314.55,,,,,,,TEG-bbrp-00036,,,,,,14,,Size,"15 1/8"" x 21 1/8""",,0,,,,,,
393,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 15 1/8"" x 27 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,358.35,,,,,,,TEG-bbrp-00036,,,,,,15,,Size,"15 1/8"" x 27 1/8""",,0,,,,,,
394,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 15 1/8"" x 33 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,410.12,,,,,,,TEG-bbrp-00036,,,,,,16,,Size,"15 1/8"" x 33 1/8""",,0,,,,,,
395,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 15 1/8"" x 41 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,477.81,,,,,,,TEG-bbrp-00036,,,,,,17,,Size,"15 1/8"" x 41 1/8""",,0,,,,,,
396,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 15 1/8"" x 47 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,545.49,,,,,,,TEG-bbrp-00036,,,,,,18,,Size,"15 1/8"" x 47 1/8""",,0,,,,,,
397,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 15 1/8"" x 53 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,593.28,,,,,,,TEG-bbrp-00036,,,,,,19,,Size,"15 1/8"" x 53 1/8""",,0,,,,,,
398,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 15 1/8"" x 59 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,660.96,,,,,,,TEG-bbrp-00036,,,,,,20,,Size,"15 1/8"" x 59 1/8""",,0,,,,,,
399,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 15 1/8"" x 65 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,728.65,,,,,,,TEG-bbrp-00036,,,,,,21,,Size,"15 1/8"" x 65 1/8""",,0,,,,,,
400,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 15 1/8"" x 71 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,804.3,,,,,,,TEG-bbrp-00036,,,,,,22,,Size,"15 1/8"" x 71 1/8""",,0,,,,,,
401,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 17 1/8"" x 21 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,338.44,,,,,,,TEG-bbrp-00036,,,,,,23,,Size,"17 1/8"" x 21 1/8""",,0,,,,,,
402,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 17 1/8"" x 27 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,378.26,,,,,,,TEG-bbrp-00036,,,,,,24,,Size,"17 1/8"" x 27 1/8""",,0,,,,,,
403,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 17 1/8"" x 33 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,437.99,,,,,,,TEG-bbrp-00036,,,,,,25,,Size,"17 1/8"" x 33 1/8""",,0,,,,,,
404,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 17 1/8"" x 41 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,513.64,,,,,,,TEG-bbrp-00036,,,,,,26,,Size,"17 1/8"" x 41 1/8""",,0,,,,,,
405,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 17 1/8"" x 47 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,577.34,,,,,,,TEG-bbrp-00036,,,,,,27,,Size,"17 1/8"" x 47 1/8""",,0,,,,,,
406,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 17 1/8"" x 53 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,633.09,,,,,,,TEG-bbrp-00036,,,,,,28,,Size,"17 1/8"" x 53 1/8""",,0,,,,,,
407,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 17 1/8"" x 59 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,700.78,,,,,,,TEG-bbrp-00036,,,,,,29,,Size,"17 1/8"" x 59 1/8""",,0,,,,,,
408,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 17 1/8"" x 65 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,772.45,,,,,,,TEG-bbrp-00036,,,,,,30,,Size,"17 1/8"" x 65 1/8""",,0,,,,,,
409,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 17 1/8"" x 71 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,848.1,,,,,,,TEG-bbrp-00036,,,,,,31,,Size,"17 1/8"" x 71 1/8""",,0,,,,,,
410,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 19 1/8"" x 21 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,354.37,,,,,,,TEG-bbrp-00036,,,,,,32,,Size,"19 1/8"" x 21 1/8""",,0,,,,,,
411,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 19 1/8"" x 27 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,406.14,,,,,,,TEG-bbrp-00036,,,,,,33,,Size,"19 1/8"" x 27 1/8""",,0,,,,,,
412,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 19 1/8"" x 33 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,469.84,,,,,,,TEG-bbrp-00036,,,,,,34,,Size,"19 1/8"" x 33 1/8""",,0,,,,,,
413,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 19 1/8"" x 41 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,545.49,,,,,,,TEG-bbrp-00036,,,,,,35,,Size,"19 1/8"" x 41 1/8""",,0,,,,,,
414,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 19 1/8"" x 47 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,621.14,,,,,,,TEG-bbrp-00036,,,,,,36,,Size,"19 1/8"" x 47 1/8""",,0,,,,,,
415,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 19 1/8"" x 53 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,676.89,,,,,,,TEG-bbrp-00036,,,,,,37,,Size,"19 1/8"" x 53 1/8""",,0,,,,,,
416,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 19 1/8"" x 59 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,752.54,,,,,,,TEG-bbrp-00036,,,,,,38,,Size,"19 1/8"" x 59 1/8""",,0,,,,,,
417,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 19 1/8"" x 65 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,824.21,,,,,,,TEG-bbrp-00036,,,,,,39,,Size,"19 1/8"" x 65 1/8""",,0,,,,,,
418,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 19 1/8"" x 71 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,907.83,,,,,,,TEG-bbrp-00036,,,,,,40,,Size,"19 1/8"" x 71 1/8""",,0,,,,,,
419,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 23 1/8"" x 21 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,386.22,,,,,,,TEG-bbrp-00036,,,,,,41,,Size,"23 1/8"" x 21 1/8""",,0,,,,,,
420,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 23 1/8"" x 27 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,453.91,,,,,,,TEG-bbrp-00036,,,,,,42,,Size,"23 1/8"" x 27 1/8""",,0,,,,,,
421,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 23 1/8"" x 33 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,525.59,,,,,,,TEG-bbrp-00036,,,,,,43,,Size,"23 1/8"" x 33 1/8""",,0,,,,,,
422,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 23 1/8"" x 41 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,609.2,,,,,,,TEG-bbrp-00036,,,,,,44,,Size,"23 1/8"" x 41 1/8""",,0,,,,,,
423,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 23 1/8"" x 47 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,692.81,,,,,,,TEG-bbrp-00036,,,,,,45,,Size,"23 1/8"" x 47 1/8""",,0,,,,,,
424,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 23 1/8"" x 53 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,756.53,,,,,,,TEG-bbrp-00036,,,,,,46,,Size,"23 1/8"" x 53 1/8""",,0,,,,,,
425,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 23 1/8"" x 59 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,836.16,,,,,,,TEG-bbrp-00036,,,,,,47,,Size,"23 1/8"" x 59 1/8""",,0,,,,,,
426,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 23 1/8"" x 65 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,923.75,,,,,,,TEG-bbrp-00036,,,,,,48,,Size,"23 1/8"" x 65 1/8""",,0,,,,,,
427,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 23 1/8"" x 71 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1019.32,,,,,,,TEG-bbrp-00036,,,,,,49,,Size,"23 1/8"" x 71 1/8""",,0,,,,,,
428,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 27 1/8"" x 21 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,473.82,,,,,,,TEG-bbrp-00036,,,,,,50,,Size,"27 1/8"" x 21 1/8""",,0,,,,,,
429,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 27 1/8"" x 27 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,525.59,,,,,,,TEG-bbrp-00036,,,,,,51,,Size,"27 1/8"" x 27 1/8""",,0,,,,,,
430,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 27 1/8"" x 33 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,577.34,,,,,,,TEG-bbrp-00036,,,,,,52,,Size,"27 1/8"" x 33 1/8""",,0,,,,,,
431,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 27 1/8"" x 41 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,676.89,,,,,,,TEG-bbrp-00036,,,,,,53,,Size,"27 1/8"" x 41 1/8""",,0,,,,,,
432,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 27 1/8"" x 47 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,760.51,,,,,,,TEG-bbrp-00036,,,,,,54,,Size,"27 1/8"" x 47 1/8""",,0,,,,,,
433,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 27 1/8"" x 53 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,879.95,,,,,,,TEG-bbrp-00036,,,,,,1,,Size,"27 1/8"" x 53 1/8""",,0,,,,,,
434,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 27 1/8"" x 59 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,967.55,,,,,,,TEG-bbrp-00036,,,,,,2,,Size,"27 1/8"" x 59 1/8""",,0,,,,,,
435,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 27 1/8"" x 65 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1047.19,,,,,,,TEG-bbrp-00036,,,,,,3,,Size,"27 1/8"" x 65 1/8""",,0,,,,,,
436,variation,,,"Casement Wood Sash Insulated Clear IG Glass - 27 1/8"" x 71 1/8""",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,1154.69,,,,,,,TEG-bbrp-00036,,,,,,4,,Size,"27 1/8"" x 71 1/8""",,0,,,,,,
437,variable,TEG-bbrp-00029,,"Double Hung Offset Bulb Weatherstrip",1,0,visible,"**For questions or concerns, please contact info@truthentrygard.com","Weatherstripping is a crucial component in maintaining energy efficiency and indoor comfort by sealing air leaks around movable building components like doors and operable windows. However, before applying weatherstripping, it's essential to detect air leaks and evaluate ventilation requirements to ensure optimal indoor air quality.\n\nWhen selecting weatherstripping, consider the location and its exposure to factors like friction, weather conditions, temperature fluctuations, and wear and tear. For instance, weatherstripping applied to a door bottom or threshold may encounter carpet friction or foot traffic, leading to erosion. Similarly, window sash weatherstripping must accommodate pane movement in various directions without hindrance.\n\nOur Double Hung Offset Bulb Weatherstrip - Top Rail Weatherstrip is priced per foot, with a minimum order of 5 feet and a maximum of 25 feet. Designed to provide an effective seal when doors or windows are closed while allowing unhindered operation, this weatherstrip ensures both energy efficiency and convenience.\n\nUpgrade your home's weatherproofing with our durable and versatile weatherstripping solutions, maintaining comfort while minimizing energy costs.",,,taxable,,1,,,0,0,,,,,0,,,,"Casement Parts, Weather Strip","acadia, alenco, Andersen, barber & ross, biltbest, BiltBest window parts, biltbest wood sash, caradco, casement hardware, casement parts, casement weather strip, casement window, casement window hardware, double hung weather strip, double hung window, double hung window parts, entrygard, Marvin, off-set bulb, Oldach, truth entrygard, weather strip, window hardware, window parts, window repair, window replacement parts, wood window parts",,https://truthentrygard.com/wp-content/uploads/2022/08/Double-Hung-Offset-Bulb.jpeg,,,,,,,,,0,,Length,"5', 6', 7', 8', 9', 10', 11', 12', 13', 14', 15', 16', 17', 18', 19', 20', 21', 22', 23', 24', 25'",1,0,,,,,0,
447,variation,,,"Double Hung Offset Bulb Weatherstrip - 5'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,5.89,,,,,,,TEG-bbrp-00029,,,,,,1,,Length,5',,0,,,,,,
448,variation,,,"Double Hung Offset Bulb Weatherstrip - 6'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7.08,,,,,,,TEG-bbrp-00029,,,,,,2,,Length,6',,0,,,,,,
449,variation,,,"Double Hung Offset Bulb Weatherstrip - 7'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8.25,,,,,,,TEG-bbrp-00029,,,,,,3,,Length,7',,0,,,,,,
450,variation,,,"Double Hung Offset Bulb Weatherstrip - 8'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9.44,,,,,,,TEG-bbrp-00029,,,,,,4,,Length,8',,0,,,,,,
451,variation,,,"Double Hung Offset Bulb Weatherstrip - 9'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10.61,,,,,,,TEG-bbrp-00029,,,,,,5,,Length,9',,0,,,,,,
452,variation,,,"Double Hung Offset Bulb Weatherstrip - 10'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,11.8,,,,,,,TEG-bbrp-00029,,,,,,6,,Length,10',,0,,,,,,
453,variation,,,"Double Hung Offset Bulb Weatherstrip - 11'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12.97,,,,,,,TEG-bbrp-00029,,,,,,7,,Length,11',,0,,,,,,
454,variation,,,"Double Hung Offset Bulb Weatherstrip - 12'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14.16,,,,,,,TEG-bbrp-00029,,,,,,8,,Length,12',,0,,,,,,
455,variation,,,"Double Hung Offset Bulb Weatherstrip - 13'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15.33,,,,,,,TEG-bbrp-00029,,,,,,9,,Length,13',,0,,,,,,
456,variation,,,"Double Hung Offset Bulb Weatherstrip - 14'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16.52,,,,,,,TEG-bbrp-00029,,,,,,10,,Length,14',,0,,,,,,
457,variation,,,"Double Hung Offset Bulb Weatherstrip - 15'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17.69,,,,,,,TEG-bbrp-00029,,,,,,11,,Length,15',,0,,,,,,
458,variation,,,"Double Hung Offset Bulb Weatherstrip - 16'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18.88,,,,,,,TEG-bbrp-00029,,,,,,12,,Length,16',,0,,,,,,
459,variation,,,"Double Hung Offset Bulb Weatherstrip - 17'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20.05,,,,,,,TEG-bbrp-00029,,,,,,13,,Length,17',,0,,,,,,
460,variation,,,"Double Hung Offset Bulb Weatherstrip - 18'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21.24,,,,,,,TEG-bbrp-00029,,,,,,14,,Length,18',,0,,,,,,
461,variation,,,"Double Hung Offset Bulb Weatherstrip - 19'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,22.41,,,,,,,TEG-bbrp-00029,,,,,,15,,Length,19',,0,,,,,,
462,variation,,,"Double Hung Offset Bulb Weatherstrip - 20'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23.6,,,,,,,TEG-bbrp-00029,,,,,,16,,Length,20',,0,,,,,,
463,variation,,,"Double Hung Offset Bulb Weatherstrip - 21'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24.77,,,,,,,TEG-bbrp-00029,,,,,,17,,Length,21',,0,,,,,,
464,variation,,,"Double Hung Offset Bulb Weatherstrip - 22'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,25.96,,,,,,,TEG-bbrp-00029,,,,,,18,,Length,22',,0,,,,,,
465,variation,,,"Double Hung Offset Bulb Weatherstrip - 23'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,27.13,,,,,,,TEG-bbrp-00029,,,,,,19,,Length,23',,0,,,,,,
466,variation,,,"Double Hung Offset Bulb Weatherstrip - 24'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,28.32,,,,,,,TEG-bbrp-00029,,,,,,20,,Length,24',,0,,,,,,
467,variation,,,"Double Hung Offset Bulb Weatherstrip - 25'",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,29.49,,,,,,,TEG-bbrp-00029,,,,,,21,,Length,25',,0,,,,,,
468,simple,TEG-bbrp-0-RF-01,,"Casement Window Part, Slide Hinge Arms RF-01",1,0,visible,"**For questions or concerns, please contact info@truthentrygard.com","Window Part - Casement Hinge Arm (Pair), crafted to perfection for your casement window needs. These replacement hinge arms, available in pairs, ensure smooth operation and durability for your windows.\n\nDesigned for compatibility with Truth® and BiltBest Window Hardware, our Hinge Arm Assembly (RF-01) and Hinge Arms (RF-02) offer reliable performance tailored to your window model. Note that while the RF-01 and RF-02 are nearly identical, the RF-01 features a retainer clip on the arm's end, facilitating attachment to the hinge track.\n\nIdeal for newer window models equipped with a 10"" track, these hinges seamlessly slide into place, guaranteeing hassle-free installation and operation. Should you be unsure whether you need the RF-01 or RF-02, opting for the RF-01 provides versatility, as its retainer clip can be easily removed, rendering it identical to the RF-02 model.\n\nUpgrade your casement windows with confidence, knowing that our Casement Hinge Arms deliver unmatched quality and functionality. Choose reliability and performance for your windows with our premium hinge arm solutions.",,,taxable,,1,,,0,0,,,,,0,,,76.22,"Casement Parts, Cranks and Handle Hardware, Truth® EntryGard® Window Hardware","Andersen, Awning Window Hardware, barber & ross, biltbest, BiltBest window parts, caradco, casement parts, casement window, casement window hardware, Certainteed, crank and handle, hinge arm assembly, truth casements, truth hardware, truth window hardware, window hardware, window parts, window repair, window replacement parts, wood window parts",,https://truthentrygard.com/wp-content/uploads/2022/08/biltbest_hinge-arm.jpeg,,,,,,,,,0,,,,,,,,,,0,
470,variable,TEG-0015,,"Casement Window Lock Handle and Escutcheon",1,0,visible,"**For questions or concerns, please contact info@truthentrygard.com","<div class=""flex-1 overflow-hidden"">\n<div class=""react-scroll-to-bottom--css-vgtfl-79elbk h-full"">\n<div class=""react-scroll-to-bottom--css-vgtfl-1n7m0yu"">\n<div>\n<div class=""flex flex-col text-sm pb-9"">\n<div class=""w-full text-token-text-primary"" dir=""auto"" data-testid=""conversation-turn-23"" data-scroll-anchor=""true"">\n<div class=""py-2 juice:py-[18px] px-3 text-base md:px-4 m-auto md:px-5 lg:px-1 xl:px-5"">\n<div class=""mx-auto flex flex-1 gap-3 text-base juice:gap-4 juice:md:gap-6 md:max-w-3xl lg:max-w-[40rem] xl:max-w-[48rem]"">\n<div class=""group/conversation-turn relative flex w-full min-w-0 flex-col agent-turn"">\n<div class=""flex-col gap-1 md:gap-3"">\n<div class=""flex flex-grow flex-col max-w-full"">\n<div class=""min-h-[20px] text-message flex flex-col items-start whitespace-pre-wrap break-words [.text-message+&amp;]:mt-5 juice:w-full juice:items-end overflow-x-auto gap-3"" dir=""auto"" data-message-author-role=""assistant"" data-message-id=""509c3102-8600-4296-8107-116ef449fe0b"">\n<div class=""markdown prose w-full break-words dark:prose-invert light"">\n\nWindow Parts Casement Lock Handle and Escutcheon, a premium solution for enhancing both the security and aesthetics of your windows. Available in a choice of two elegant colors, White or Gold, this set ensures a perfect match for your interior decor.\n\nIdentified as Top, Casement Parts, Lock Handle &amp; Escutcheon #RF-03, our lock handle and escutcheon set is crafted with precision and durability in mind. Each component is designed to seamlessly integrate into your casement windows, providing a reliable and stylish locking mechanism.\n\nWhether you prefer the timeless simplicity of White or the luxurious allure of Gold, our casement lock handle and escutcheon set offers both functionality and visual appeal. Upgrade your windows with confidence, knowing that you're investing in quality craftsmanship and style.\n\n</div>\n</div>\n</div>\n<div class=""mt-1 flex gap-3 empty:hidden juice:-ml-3"">\n<div class=""-ml-1 mt-0 flex h-7 items-center justify-center gap-[2px] self-end text-gray-400 lg:justify-start lg:self-center visible""></div>\n</div>\n<div class=""pr-2 lg:pr-0""></div>\n</div>\n<div class=""absolute"">\n<div class=""flex w-full gap-2 items-center justify-center""></div>\n</div>\n</div>\n</div>\n</div>\n</div>\n</div>\n</div>\n</div>\n</div>\n</div>\n<div class=""w-full md:pt-0 dark:border-white/20 md:border-transparent md:dark:border-transparent md:w-[calc(100%-.5rem)] juice:w-full"">\n<div class=""px-3 text-base md:px-4 m-auto md:px-5 lg:px-1 xl:px-5"">\n<div class=""mx-auto flex flex-1 gap-3 text-base juice:gap-4 juice:md:gap-6 md:max-w-3xl lg:max-w-[40rem] xl:max-w-[48rem]"">\n<div class=""relative flex h-full max-w-full flex-1 flex-col"">\n<div class=""absolute bottom-full left-0 right-0""></div>\n<div class=""flex w-full items-center""></div>\n</div>\n</div>\n</div>\n</div>",,,taxable,,1,,,0,0,,,,,0,,,,"Bilt-Best e-Clad - Locks and Keepers, Casement Parts, Sash Locks and Keepers","Andersen, biltbest, BiltBest window parts, biltbest wood sash, caradco, Caradco parts, casement parts, casement window, casement window hardware, jeld-wen, Oldach, Peachtree, truth hardware, window hardware, window parts, window repair, window replacement parts, wood window parts",,https://truthentrygard.com/wp-content/uploads/2022/08/Casement-Lock-Handle-Escutcheon2.jpeg,,,,,,,,,0,,Color,"White, Gold",1,0,,,,,0,
471,variation,,,"Casement Window Lock Handle and Escutcheon - White",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43.18,,,,,,,TEG-0015,,,,,,1,,Color,White,,0,,,,,,
472,variation,,,"Casement Window Lock Handle and Escutcheon - Gold",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43.18,,,,,,,TEG-0015,,,,,,2,,Color,Gold,,0,,,,,,
